ID	Value
htd541	ଏହି\DM_DMD ଘଞ୍ଚ\JJ ଜଂଗଲରେ\N_NN ଗୟଳମାନଙ୍କୁ\N_NNP ଦେଖିବାକୁ\V_VM_VINF ମିଳିଥାଏ\V_VM_VF ।\RD_PUNC
htd542	ହାତୀ\N_NNP ,\RD_PUNC ଚିତାବାଘ\N_NNP ,\RD_PUNC ହନୁମାନ-ମାଙ୍କଡ\N_NNP ,\RD_PUNC ମୟୂର\N_NNP ଆଦି\RP_RPD ମାର୍ଗର\N_NN ଦୁଇପାର୍ଶ୍ୱରେ\N_NST ଦେଖିବାକୁ\V_VM_VINF ମିଳିଥାଏ\V_VM_VF ।\RD_PUNC
htd543	ନିକଟତମ\N_NST ରେଲ୍‌ଓ୍ୱେ\N_NN ଷ୍ଟେସନ\N_NN -\RD_PUNC ଏର୍ଣ୍ଣାକୁଲମ\N_NNP ,\RD_PUNC ୧୯୦\QT_QTC କି.ମି.\N_NN ।\RD_PUNC
htd544	ନିକଟତମ\N_NST ବିମାନବନ୍ଦର\N_NN -\RD_PUNC କୋଚି\N_NNP ଅର୍ନ୍ତରାଷ୍ଟ୍ରୀୟ\JJ ବିମାନବନ୍ଦର\N_NN ,\RD_PUNC ୨୧୦\QT_QTC କି.ମି.\N_NN ।\RD_PUNC
htd545	ଏହି\DM_DMD ସ୍ଥାନ\N_NN ବଡବଡ\JJ ଘାସରେ\N_NN ପୋଲୋଖେଳ\N_NNP ଏବଂ\CC_CCD ଛାୟାପ୍ରଦାନକାରୀ\JJ ବୃକ୍ଷଗୁଡିକ\N_NN ସହିତ\PSP ମିଶି\V_VM_VNF ଯାଇଅଛି\V_VM_VF ।\RD_PUNC
htd546	ପାଖାପାଖି\N_NN ୯୭\QT_QTC ବର୍ଗ\N_NN କି.ମି.\N_NN ପରିମିତ\JJ ଅଞ୍ଚଳରେ\N_NN ପରିବ୍ୟାପ୍ତ\N_NNV ଏହି\DM_DMD ରାଷ୍ଟ୍ରୀୟ\JJ ଉଦ୍ୟାନ\N_NN ଅତି\RP_INTF ମନୋରମ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd547	ଏହି\DM_DMD ନୀଳଗିରି\N_NNP ଗାଈମାନଙ୍କର\N_NN ନୈସର୍ଗିକ\JJ ନିବାସ\N_NN ସ୍ଥାନ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd548	ଏବେ\N_NST ନୀଳଗିରି\N_NNP ଗାଈ\N_NN ପ୍ରାୟତଃ\N_NN ଲୋପ\N_NNV ପାଇବାକୁ\V_VM_VINF ଲାଗିଲେଣି\V_VM_VF ।\RD_PUNC
htd549	ଏଠାରେ\DM_DMD ନୀଳଗିରି\N_NNP ଗାଈ\N_NN ,\RD_PUNC ଛୋଟ\QT_QTF ଲାଞ୍ଜ\N_NN ମାଙ୍କଡ\N_NN ,\RD_PUNC ଚିତା\N_NNP ,\RD_PUNC ବାଘ\N_NN ଆଦି\RP_RPD ଜୀବଜନ୍ତୁ\N_NN ମଧ୍ୟ\RP_RPD ଦେଖିବାକୁ\V_VM_VINF ମିଳିଥାଏ\V_VM_VF ।\RD_PUNC
htd550	ଏହି\DM_DMD କ୍ଷେତ୍ର\N_NN ବିଶେଷ\RP_INTF ସଂରକ୍ଷିତ\JJ ଅଟେ\V_VM_VF ତେଣୁ\CC_CCD :\RD_PUNC ପର୍ଯ୍ୟଟକମାନେ\N_NN କେବଳ\RP_RPD `ପର୍ଯ୍ୟଟନ-କ୍ଷେତ୍ର`\CC_CCS_UT ରେ\PSP ହିଁ\RP_RPD ପ୍ରବେଶ\N_NNV କରିପାରିବେ\V_VM_VF ।\RD_PUNC
htd551	ବର୍ଷାଋତୁରେ\N_NNP ସେଠାକୁ\CC_CCS ଯିବାପାଇଁ\N_NN ଅନୁମତି\N_NN ନ\RP_NEG ଥାଏ\V_VM_VF |\RD_PUNC
htd552	ଗାବି\N_NNP ଅନ୍ତର୍ରାଷ୍ଟ୍ରୀୟ\JJ ସ୍ତରରେ\N_NN ପ୍ରସିଦ୍ଧିଲାଭ\N_NN କରିଥିବା\V_VM_VNF ଇକୋ-ଟୁରିଜିମ\N_NN କେନ୍ଦ୍ର\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd553	ଗାବି\N_NNP କେରଳ\N_NNP ବନବିକାଶ\JJ କେନ୍ଦ୍ରର\N_NN ଅଧିନସ୍ଥ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd554	‘ଏଲିସ୍ଟେୟର୍‌\CC_CCS_UT ଇଣ୍ଟରନ୍ୟାସନାଲ\CC_CCS_UT ’\RD_PUNC ନାମକ\N_NN ବିଶ୍ଵ\N_NN ପର୍ଯ୍ୟଟନ\N_NN ସଂସ୍ଥା\N_NN ପର୍ଯ୍ୟଟକମାନଙ୍କୁ\N_NN ଏହି\DM_DMD କ୍ଷେତ୍ରରେ\N_NN ଭ୍ରମଣ\N_NNV କରିବାର\V_VM_VNF ଆବଶ୍ୟକତା\N_NN ଉପରେ\N_NST ଜୋର୍‌\RP_INTF ଦେଇଥାଏ\V_VM_VF ।\RD_PUNC
htd555	ଗାବି\N_NNP ବନ୍ୟପଶୁ\N_NN ନିରୀକ୍ଷଣ\N_NNV ,\RD_PUNC ଟ୍ରେକିଂଗ\N_NN ଆଦି\RP_RPD ପାଇଁ\PSP ଉପଯୁକ୍ତ\N_NN ସ୍ଥାନ\N_NN ଅଟେ\V_VM_VF |\RD_PUNC
htd556	ଗାବିରେ\N_NNP ବନ\N_NN ମଧ୍ୟରେ\PR_PRC ତମ୍ବୁ\N_NN ଲଗାଇବା\V_VM_VNF ଠାରୁ\PSP ଆରମ୍ଭକରି\V_VM_VNF ଭୋଜନ\N_NNV ପ୍ରସ୍ତୁତ\N_NN କରିଦେବାର\N_NN କାମ\N_NN ସ୍ଥାନୀୟ\JJ ଲୋକମାନେ\N_NN ଶସ୍ତା\JJ ଦାମ୍‌ରେ\N_NN କରିଥାନ୍ତି\V_VM_VF ।\RD_PUNC
htd557	ଗାବିର\N_NNP ଯାତ୍ରା\N_NN ଚା`\N_NNP ବଗିଚା\N_NN ମଝିରୁ\PSP ଆରମ୍ଭ\N_NST ହୋଇଥାଏ\V_VM_VF ।\RD_PUNC
htd558	ମୁଣ୍ତକ୍କ୍ୟମ\N_NNP ,\RD_PUNC କୂଟ୍ଟୀକ୍କାନମ୍‌\N_NNP ,\RD_PUNC ପୀରୁମେଡୁ\N_NNP ଆଦି\RP_RPD ସ୍ଥାନକୁ\N_NN ଅତିକ୍ରମ\N_NN କରିବା\V_VM_VF ସମୟରେ\N_NN ବଣ୍ତିପ୍ପୋୟାରରୁ\N_NNP ଗାବିକୁ\N_NNP ଯାଇପାରିବେ\V_VM_VF ।\RD_PUNC
htd559	ଗାବି\N_NNP ପହଞ୍ଚିବା\V_VM_VF ପରେ\PSP ଗ୍ରୀନ୍‌ମେନ୍‌ସନ\N_NNP ନାମକ\N_NN ଇକୋ\N_NNP ଲଜ୍‌ରେ\N_NN ରହିପାରିବେ\V_VM_VF ।\RD_PUNC
htd560	ଯଦି\CC_CCS ଆପଣ\PR_PRP ଗଛ\N_NN ପାଖରେ\N_NST ତମ୍ବୁ\N_NNP ପକାଇ\V_VM_VNF କିମ୍ବା\CC_CCD ଗଛ\N_NN ଉପରେ\PSP ତିଆରି\V_VM_VNF ହୋଇଥିବା\V_VM_VNF ମଞ୍ଚା\N_NN ଉପରେ\PSP ରହିବା\V_VM_VNF ପାଇଁ\PSP ଇଚ୍ଛା\N_NN କରିବେ\V_VM_VNF ତେବେ\CC_CCS ଏହା\DM_DMD ମଧ୍ୟ\RP_RPD ସମ୍ଭବ\N_NN ହୋଇପାରିବ\V_VM_VF ।\RD_PUNC
htd561	ଇକୋ\N_NNP ଲଜ୍‌\N_NN ପାଖରେ\N_NST ଗାବି\N_NNP ପୁଷ୍କରିଣୀ\N_NN ଅଛି\V_VM_VF ।\RD_PUNC
htd562	ଏଠାରେ\DM_DMD ନୌକାବିହାରର\N_NN ବ୍ୟବସ୍ଥା\N_NN ଅଛି\V_VM_VF ।\RD_PUNC
htd563	ପୁଷ୍କରିଣୀର\N_NN ଚାରିପାଖରେ\N_NST ବଣ\N_NN ,\RD_PUNC ଘାସର\N_NN ପଡ଼ିଆ\N_NN ,\RD_PUNC ପାହାଡିଆ\JJ ଅଞ୍ଚଳ\N_NST ,\RD_PUNC ଘାଟି\N_NN ,\RD_PUNC ଅଳେଇଚର\N_NNP ବଗିଚା\N_NN ,\RD_PUNC ବୃକ୍ଷ-ଲତା\N_NN ଚାରା\N_NN ଦେଖିବାକୁ\V_VM_VINF ମିଳିଥାଏ\V_VM_VF ।\RD_PUNC
htd564	ନୀଳଗିରି\N_NNP ଗାଈ\N_NN ,\RD_PUNC ଛୋଟ\QT_QTF ଲାଞ୍ଜ\N_NN ଥିବା\V_VM_VNF ମାଙ୍କଡ\N_NN ଆଦି\RP_RPD ପଶୁଙ୍କୁ\N_NN ବହୁତ\QT_QTF ନିକଟରୁ\N_NST ଦେଖାଯାଇପାରିବ\V_VM_VF ।\RD_PUNC
htd565	ଏଠାରେ\DM_DMD ମଳମୁଷ୍‌କ୍କି\N_NNP (ଏପରି\CC_CCS_UT ଏକ\CC_CCS_UT ଚଢେଇ\N_NN ଯାହାର\CC_CCS_UT ଶଦ୍ଦ\CC_CCS_UT ପାହାଡରେ\CC_CCS_UT ଗୁଞ୍ଜରଣ\N_NNV ସୃଷ୍ଟିକରିଥାଏ)\V_VM_VF ,\RD_PUNC ଚାତକ\N_NNP ,\RD_PUNC କାଠହଣା\N_NNP ,\RD_PUNC ନୀଳକଣ୍ଠ\N_NNP ଆଦି\RP_RPD ମୋଟ୍‌\QT_QTF ମିଶିକରି\V_VM_VF ୨୬୦\QT_QTC ପ୍ରଜାତିର\N_NN ପକ୍ଷୀ\N_NN ଏଠାରେ\DM_DMD ବାସକରନ୍ତି\V_VM_VF ।\RD_PUNC
htd566	ଗାବିରୁ\N_NNP ବାହାରିକରି\V_VM_VNF ଆଗକୁ\N_NST ମଧ୍ୟ\RP_RPD ଯାଇପାରିବେ\V_VM_VNF ।\RD_PUNC
htd567	କେଲ୍ଲୁର\N_NNP ,\RD_PUNC ଗାବିରେ\N_NNP ଥିବା\V_VM_VNF ଘାସର\N_NN ବଗିଚାଗୁଡିକ\N_NN ,\RD_PUNC କେଚୁପମ୍ପା\N_NNP ,\RD_PUNC ପଚ୍ଚକ୍କାନମ୍‌\N_NNP ଆଦି\N_NN ସ୍ଥାନକୁ\N_NN ଯାତ୍ରା\N_NN କରିବା\V_VM_VNF ସମୟରେ\N_NN ରାତିରେ\N_NN ବାହାରୁଥିବା\V_VM_VNF ଜୀବ-ଜନ୍ତୁ\N_NN ଗୁଡିକୁ\N_NN ମଧ୍ୟ\RP_RPD ଦେଖାଯାଇପାରିବ\V_VM_VNF ।\RD_PUNC
htd568	ଗାବିର\N_NN ବୃକ୍ଷଘର\N_NN ଏବଂ\CC_CCD ତମ୍ବୁ\N_NN ଆଦିରେ\RP_RPD ରହିବା\V_VM_VNF ସମୟରେ\N_NN ଆରଣ୍ୟକ\JJ ଜୀବନର\N_NN ରସାସ୍ଵାଦନର\N_NN ଅବସର\N_NN ମଧ୍ୟ\RP_RPD ମିଳିଥାଏ\V_VM_VF ।\RD_PUNC
htd569	ଗାବି\N_NNP ବଣ୍ତିପ୍ପୋରିୟାର୍‌ରୁ\N_NNP ୨୮\QT_QTC କି.ମି.\N_NN ଏବଂ\CC_CCD ତେକ୍କାଡି\N_NNP ରୁ\PSP ୪୬\QT_QTC କି.ମି.\N_NN ଅଟେ\V_VM_VF |\RD_PUNC
htd570	ଇକ୍କୋ\N_NNP ପଏଣ୍ଟ\N_NN ସାହସୀ\JJ ପର୍ଯ୍ୟଟନ\N_NN ଏବଂ\CC_CCD ଟ୍ରେକିଂଗ\N_NN ପାଇଁ\PSP ହିଁ\RP_RPD ଉପଯୁକ୍ତ\N_NN ସ୍ଥାନ\N_NN ଅଟେ\V_VM_VF |\RD_PUNC
htd571	ମୁନ୍ନାର୍‌ରୁ\N_NNP ଟେପ୍‌\N_NNP ଷ୍ଟେସନକୁ\N_NN ଯିବା\V_VM_VNF ରାସ୍ତାରେ\N_NN ଇକ୍କୋ\N_NNP ପଏଣ୍ଟ\N_NN ପଡିଥାଏ\V_VM_VF ।\RD_PUNC
htd572	ଇକ୍କୋପଏଣ୍ଟର\N_NNP କ୍ଷେତ୍ରଭାବେ\N_NN ମାଂକୁନ୍ନୁ\N_NNP ,\RD_PUNC କୋଣ୍ତିୟତ୍ତୁରମଲା\N_NNP ,\RD_PUNC ତୋଣିପ୍ଵାରା\N_NNP ଆଦି\RP_RPD ପାହାଡ଼\N_NN ଦ୍ୱାରା\PSP ପରିବେଷ୍ଟିତ\JJ ଅଟେ\V_VM_VF ଏବଂ\CC_CCD ଟ୍ରେକିଂଗ\N_NN ପାଇଁ\PSP ଉପଯୁକ୍ତ\N_NNV ସ୍ଥାନ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd573	ଇଲିବିଷାମ୍ପୁଚିରା\N_NNP କାଞ୍ଜାର୍‌ର\N_NNP ନିକଟରେ\N_NST ଅବସ୍ଥିତ\V_VM_VF ।\RD_PUNC
htd574	କୋଟୟମ୍‌\N_NNP ଜିଲ୍ଲାର\N_NN ପାଲାୟରୁ\N_NNP କାଞ୍ଜାର\N_NNP ଯିବା\V_VM_VNF ବହୁତ\QT_QTF ସହଜ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd575	କାଞ୍ଜାର୍‌ରେ\N_NNP ୧୫୦୦\QT_QTC ମିଟର\N_NN ଉଚ୍ଚରେ\N_NN ଥିବା\V_VM_VNF ଘନଘୋର\JJ ଗର୍ଜ୍ଜନ\N_NN ସହିତ\PSP ପଡୁଥିବା\V_VM_VNF ପାଣିରୁ\N_NN ଏକ\QT_QTC ମନୋରମ\JJ ଜଳପ୍ରପାତ\N_NN ସୃଷ୍ଟିଲାଭ\N_NN କରିଛି\V_VM_VF ।\RD_PUNC
htd576	କାଞ୍ଜାର୍‌\N_NNP ଜଳପ୍ରପାତ\N_NN ସବୁ\QT_QTF ସମୟରେ\N_NN ଜଳପୂର୍ଣ୍ଣ\N_NN ହୋଇ\V_VM_VNF ରହିଥାଏ\V_VM_VF ।\RD_PUNC
htd577	କାଞ୍ଜାର୍‌\N_NNP ଟ୍ରେକିଂଗ\N_NN ପାଇଁ\PSP ଉପଯୁକ୍ତ\V_VM_VF ସ୍ଥାନ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd578	କାଞ୍ଜାର୍‌ରେ\N_NNP ପର୍ଯ୍ୟାପ୍ତ\RP_INTF ପରିମାଣରେ\N_NN ଜଡି-ବୁଟି\N_NN ପ୍ରାପ୍ତ\N_NNV ହୋଇଥାଏ\V_VM_VF ।\RD_PUNC
htd579	ଜଳପ୍ରପାତ\N_NN ,\RD_PUNC ଉଚ୍ଚା-ନିଚ୍ଚା\JJ ପାହାଡ\N_NN ସଂଲଗ୍ନ\N_NN ଆଟ୍ଟୂକଲ୍‌\N_NNP ମନୋରମ\JJ ଦୃଶ୍ୟ\N_NN ଉପସ୍ଥାପନ\N_NN କରିଥାଏ\V_VM_VF ।\RD_PUNC
htd580	ଯଦି\CC_CCS ଆପଣମାନେ\PR_PRP ସମସ୍ତେ\QT_QTF କମ୍‌\QT_QTF ସମୟ\PR_PRP ଏବଂ\CC_CCD କମ୍‌\QT_QTF ଖର୍ଚ୍ଚରେ\N_NN ଗୋଆ\N_NNP ବୁଲିବାକୁ\V_VM_VINF ଚାହୁଁଛନ୍ତି\V_VM_VNF ତେବେ\CC_CCS ପର୍ଯ୍ୟଟନ\N_NN ପାଇଁ\PSP ଉପଲବ୍ଧ\V_VM_VF ବସ୍\N_NN ସେବାର\N_NN ଉପଯୋଗ\N_NN କରିପାରିବେ\V_VM_VNF ।\RD_PUNC
htd581	କାଞ୍ଜାର\N_NNP ,\RD_PUNC ମୁନ୍ନାର\N_NNP ଏବଂ\CC_CCD ପଲ୍ଲିବାସଲର\N_NNP ମଧ୍ୟଭାଗରେ\N_NN ଅବସ୍ଥିତ\V_VM_VF ।\RD_PUNC
htd582	କେରଳରେ\N_NNP ଚନ୍ଦନବୃକ୍ଷ\N_NNP ଗୁଡିକର\N_NN ନୈସର୍ଗିକ\JJ ସ୍ଥାନ\N_NN ହେଉଛି\V_VM_VF ମରାୟୁର୍‌\N_NNP ।\RD_PUNC
htd583	ମରାୟୁର୍‌ର\N_NNP ଦର୍ଶନୀୟ\JJ ସ୍ଥାନ\N_NN ହେଉଛି\V_VM_VF ବଣ\N_NN ବିଭାଗର\N_NN ଚନ୍ଦନ\N_NNP ଫ୍ୟାକ୍ଟ୍ରି\N_NN ,\RD_PUNC ପ୍ରସ୍ତରଯୁଗୀୟ\JJ ଚିତ୍ର\N_NN ଦ୍ୱାରା\PSP ସଜ୍ଜିତ\JJ ଗୁମ୍ପାଗୁଡିକ\N_NN ,\RD_PUNC ଏକ\QT_QTC ହେକ୍ଟର\QT_QTF ଜମି\N_NN ଉପରେ\N_NST ପରିବ୍ୟାପ୍ତ\N_NN ହୋଇଥିବା\V_VM_VNF ଛାୟାପ୍ରଦାନକାରୀ\JJ ବରଗଛ\N_NNP ଇତ୍ୟାଦି\RP_RPD ।\RD_PUNC
htd584	ତୁବାନ\N_NNP ଜଳପ୍ରପାତ\N_NN ,\RD_PUNC ରାଜୀବଗାନ୍ଧୀ\N_NNP ରାଷ୍ଟ୍ରୀୟ\JJ ଉଦ୍ୟାନ\N_NN ଆଦି\RP_RPD ମରାୟୁର୍‌ର\N_NNP ନିକଟରେ\N_NST ରହିଛି\V_VM_VF ।\RD_PUNC
htd585	ମରାୟୁର୍‌ର\N_NNP ପ୍ରତ୍ନତାତ୍ୱିକ\JJ ଗୁରୁତ୍ୱ\N_NN ମଧ୍ୟ\RP_RPD କମ୍‌\QT_QTF ନୁହେଁ\RP_NEG ।\RD_PUNC
htd586	ଏଠାରେ\DM_DMD ପ୍ରସ୍ତର-ଯୁଗୀୟ\JJ ଗୁମ୍ପାସମୂହ\N_NN ଏବଂ\CC_CCD ଅନେକ\QT_QTF ପ୍ରାଚୀନ\JJ କବରକୁ\N_NN ଖନନକରି\V_VM_VF ବାହାର\V_VM_VNF କରାଯାଇଥିଲା\V_VM_VF ।\RD_PUNC
htd587	ମାଟ୍ଟୂପ୍ପୋଟ୍ଟୀର\N_NNP ଦର୍ଶନୀୟ\JJ ସ୍ଥାନ\N_NN ମଧ୍ୟରୁ\V_VM_VNF ଅନ୍ୟତମ\RP_RPD `ଇଣ୍ତୋ-ସ୍ଵିସ୍‌\N_NNP ଡାୟେରୀ`\N_NN ଫାର୍ମ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd588	ମାଟ୍ଟୂପ୍ପୋଟ୍ଟୀର\N_NNP `ଇଣ୍ତୋ-ସ୍ଵିସ୍‌\N_NNP ଡାୟେରୀ\N_NN ଫାର୍ମ୍‌`\N_NN ସମୁଦ୍ର\N_NN ପତନରୁ\N_NN ୧୭୦୦\QT_QTC ମିଟର\N_NN ଉଚ୍ଚରେ\N_NST ନିର୍ମିତ\N_NNV ହୋଇଅଛି\V_VM_VF ।\RD_PUNC
htd589	ଇଣ୍ତୋ-ସ୍ଵିସ୍‌\N_NNP ଡାୟେରୀ\N_NN ଫାର୍ମ`\N_NN ରେ\PSP ୧୧ଟି\QT_QTC ଆଧୁନିକ\JJ ଗୋଶାଳା\N_NN ଅଛି\V_VM_VF ।\RD_PUNC
htd590	ଏହି\DM_DMD ୧୧ଟି\QT_QTC ଆଧୁନିକ\JJ ଗୋଶାଳା\N_NN ମଧ୍ୟରୁ\PR_PRC କେବଳ\RP_INTF ତିନୋଟି\QT_QTC ଗୋଶାଳା\N_NN ପର୍ଯ୍ୟଟକମାନଙ୍କ\N_NN ପାଇଁ\PSP ଖୋଲାଯାଇଅଛି\V_VM_VF ।\RD_PUNC
htd591	ଏଠାକାର\DM_DMD ଆଉ\CC_CCD ଏକ\QT_QTC ଦୃଶ୍ୟ\N_NN ହେଉଛି\V_VM_VF ମାଟ୍ଟୂପ୍ପୋଟ୍ଟୀବନ୍ଧ\N_NNP ,\RD_PUNC ପୁଷ୍କରିଣୀ\N_NN କୁଣ୍ତଳା\N_NNP ଚାହାବଗିଚା\N_NN ,\RD_PUNC କୁଣ୍ତଳା\N_NNP ପୁଷ୍କରିଣୀ\N_NN ଇତ୍ୟାଦି\RP_RPD ।\RD_PUNC
htd592	ଡି.ଟି.ପି.ସି.\N_NNP ଏହି\DM_DMD ପୋଖରୀରେ\N_NN ବୋଟ୍‌\N_NN ଯାତ୍ରାର\N_NN ବ୍ୟବସ୍ଥା\N_NN କରାଯାଇଅଛି\V_VM_VF ।\RD_PUNC
htd593	ପଲ୍ଲିବାସଲ୍‌\N_NNP ଜଳ-ବିଦ୍ୟୁତ୍‍\N_NN ଯୋଜନା\N_NN କେନ୍ଦ୍ର\N_NN ଚିତ୍ରପୁରମ\N_NNP ମାଟ୍ଟୂପ୍ପୋଟ୍ଟୀର\N_NNP ନିକଟରେ\N_NST ଅବସ୍ଥିତ\V_VM_VF ।\RD_PUNC
htd594	ଭାରତରେ\N_NNP ପ୍ରସିଦ୍ଧ\JJ ଶୈଳନିବାସ\N_NN ମଧ୍ୟରୁ\PR_PRC ଅନ୍ୟତମ\N_NN ହେଉଛି\V_VM_VF ମୁନ୍ନାର୍‌\N_NNP ।\RD_PUNC
htd595	ତନ-ମନ\N_NN କୁ\PSP ଆନନ୍ଦରେ\N_NN ଉତ୍‌ଫୁଲ୍ଲିତ\JJ କରୁଥିବା\V_VM_VNF ମୁନ୍ନାର୍‌ର\N_NNP ପ୍ରାକୃତିକ-ସୁଷମା\JJ ଅନର୍ବଚନୀୟ\JJ ଅଟେ\V_VM_VF ।\RD_PUNC
htd596	ମୁଦ୍ରପ୍ପୁଷା\N_NNP ,\RD_PUNC ନଲ୍ଲତଣୀ\N_NNP ,\RD_PUNC କୁଣ୍ତଲା\N_NNP ଆଦି\RP_RPD ନଦୀର\N_NN ସଂଗମ\N_NN ସ୍ଥାନରେ\N_NN ଥିବା\V_VM_VNF ପାହଡ\N_NN କାରଣରୁ\CC_CCD ମୁନ୍ନାରରେ\N_NNP ଅନୁପମ\JJ ସବୁଜିମା\JJ ଦେଖିବାକୁ\V_VM_VINF ମିଳଥାଏ\V_VM_VF ।\RD_PUNC
htd597	ମୁନ୍ନାର୍‌\N_NNP ସମୂଦ୍ର\N_NN ପତନରୁ\N_NN ୧୬୦୦\QT_QTC ମିଟର\N_NN ଉଚ୍ଚରେ\N_NST ଅବସ୍ଥିତ\V_VM_VF ଏକ\QT_QTC ପାହାଡିଆ\JJ ଅଞ୍ଚଳ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd598	ମୁନ୍ନାର୍‌\N_NNP ଭାରତର\N_NNP ଏକ\QT_QTC ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ\JJ ଗ୍ରୀଷ୍ମ\N_NN ଆବାସ\N_NN ମଧ୍ୟରୁ\PR_PRC ଅନ୍ୟତମ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd599	ମୁନ୍ନାର୍‌ରେ\N_NNP ବ୍ରିଟିଶ\N_NN ଶାସନ\N_NN ସମୟରେ\N_NN ଗୋରାମାନେ\N_NN ରହୁଥିଲେ\V_VM_VF ।\RD_PUNC
htd600	ବ୍ରିଟିଶ୍‌\N_NN ବଗିଚା\N_NN ମାଲିକମାନେ\N_NN ହିଁ\RP_RPD ମୁନ୍ନାର୍‌ରେ\N_NNP ଚା`\N_NN ବଗିଚା\N_NN ଲଗାଇଥିଲେ\V_VM_VF |\RD_PUNC
htd601	ମୁନ୍ନାର୍‌ର\N_NNP ବିଶେଷତ୍ଵ\N_NN ଏହା\DM_DMD ଅଟେ\V_VM_VF ଯେ\CC_CCD ଏଠାରେ\DM_DMD ପର୍ଯ୍ୟଟକମାନେ\N_NN କେବେ\DM_DMQ ମଧ୍ୟ\RP_RPD ବିରକ୍ତି\N_NN ଅନୁଭବ\N_NN କରନ୍ତି\V_VM_VF ନାହିଁ\RP_NEG ।\RD_PUNC
htd602	ମୁନ୍ନାର୍‌\N_NNP ଟାଉନରୁ\N_NN ୨୨\QT_QTC କି.ମି.\N_NN ଦୂରରେ\N_NST ଚା\N_NN ବଗିଚାଗୁଡିକ\N_NN ମଝିରେ\PR_PRC ଯାତ୍ରା\N_NN କରିବାକୁ\V_VM_VINF ଭଲ\N_NN ଲାଗେ\V_VM_VF ।\RD_PUNC
htd603	ବନ୍ଧର\N_NN ଚତୁଃପାର୍ଶ୍ୱରେ\N_NST ଘଞ୍ଚ\JJ ଜଙ୍ଗଲ\N_NN ରହିଛି\V_VM_VF ।\RD_PUNC
htd604	ଟୋପ୍‍\N_NNP ଷ୍ଟେସନ\N_NN ମୁନ୍ନାର୍‌ରୁ\N_NNP ୩୨\QT_QTC କି.ମି.\N_NN ଦୂରରେ\N_NST ଥିବା\V_VM_VNF ମୁନ୍ନାର୍‌\N_NNP କୋଡାଇକେନାଲ୍‌\N_NNP ରାସ୍ତାରେ\N_NN ସବୁଠାରୁ\RP_INTF ଉଚ୍ଚରେ\N_NN ଥିବା\V_VM_VNF କ୍ଷେତ୍ର\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd605	ଏଠାରେ\DM_DMD ନୀଳକୁରିଞ୍ଜି\N_NNP ନାମକ\N_NN ପୃଥିବୀ\JJ ପ୍ରସିଦ୍ଧ\JJ ଫୁଲ\N_NN ଫୁଟି\V_VM_VNF ଥାଏ\V_VM_VF ।\RD_PUNC
htd606	ଏହି\DM_DMD ପାହାଡ\N_NN ଉପରୁ\N_NST ତାମିଲନାଡୁର\N_NNP ଦୃଶ୍ୟ\N_NN ମଧ୍ୟ\RP_RPD ଦେଖିବାକୁ\V_VM_VINF ମିଳେ\V_VM_VF |\RD_PUNC
htd607	ନୀଳକୁରିଞ୍ଜି\N_NNP ୧୨\QT_QTC ବର୍ଷରେ\N_NN ଗୋଟିଏ\RP_CL ଥର\RP_CL ଫୁଟିଥାଏ\V_VM_VF ।\RD_PUNC
htd608	ଏହା\DM_DMD କେରଳ\N_NNP ପାଇଁ\PSP ପ୍ରକୃତିର\N_NN ବରଦାନ\N_NNV ଅଟେ\V_VM_VF |\RD_PUNC
htd609	ଯେବେ\PR_PRL ନୀଳକୁରିଞ୍ଜି\N_NNP ଫୁଟେ\V_VM_VF ସେତେବେଳେ\CC_CCS ପାହାଡ଼ଗୁଡ଼ିକ\N_NN ଏପରି\DM_DMD ଲାଗିଥାଆନ୍ତି\V_VM_VF ସତେଯେପରି\RP_INJ ସେମାନେ\PR_PRP ନୀଳ\JJ ରଙ୍ଗରେ\N_NN ଡୁବି\V_VM_VNF ରହିଛନ୍ତି\V_VM_VF ।\RD_PUNC
htd610	ଏହି\DM_DMD ଫୁଲ\N_NN ନୀଳ\JJ ରଂଗର\N_NN ପାଖାପାଖି\N_NN ୬୦\QT_QTC ପ୍ରକାରର\N_NN ମିଳିଥାଏ\V_VM_VF |\RD_PUNC
htd611	ଯେବେ\PR_PRL ଏହା\DM_DMD ଫୁଟିଥାଏ\V_VM_VF ତେବେ\PR_PRL ପ୍ରତୀତ\N_NN ହୋଇଥାଏ\V_VM_VF ମାନନ୍ତୁ\CC_CCD ସଂପୂର୍ଣ\N_NN ପ୍ରକୃତି\N_NN ନୀଳ\JJ ରଂଗରେ\N_NN ଭରପୁର\N_NN ହୋଇଯାଛି\V_VM_VF |\RD_PUNC
